// thermometer calibration file for gonzo and waldorf

//format: chebychev polynomial coefficients
//begin-cheb [therm serial #]
//[log or lin - do you take the log of the R value first?]
//ZL
//ZU [see calibration documentation]
//poly order	coeff value
//end-cheb [therm serial #]

//format: lookup table
//begin-look [therm serial #]
//R(ascending)	T
//end-look [therm serial #]

begin-look ca04
278.2	2.0653
278.3	2.064
278.4	2.0628
278.5	2.0615
278.6	2.0603
278.7	2.059
278.8	2.0578
278.9	2.0566
279	2.0553
279.1	2.0541
279.2	2.0528
279.3	2.0516
279.4	2.0504
279.5	2.0491
279.6	2.0479
279.7	2.0467
279.8	2.0454
279.9	2.0442
280	2.043
280.1	2.0417
280.2	2.0405
280.3	2.0393
280.4	2.0381
280.5	2.0368
280.6	2.0356
280.7	2.0344
280.8	2.0332
280.9	2.0319
281	2.0307
281.1	2.0295
281.2	2.0283
281.3	2.0271
281.4	2.0258
281.5	2.0246
281.6	2.0234
281.7	2.0222
281.8	2.021
281.9	2.0198
282	2.0186
282.1	2.0173
282.2	2.0161
282.3	2.0149
282.4	2.0137
282.5	2.0125
282.6	2.0113
282.7	2.0101
282.8	2.0089
282.9	2.0077
283	2.0065
283.1	2.0053
283.2	2.0041
283.3	2.0029
283.4	2.0017
283.5	2.0005
283.6	1.9993
283.7	1.9981
283.8	1.9969
283.9	1.9957
284	1.9945
284.1	1.9933
284.2	1.9921
284.3	1.9909
284.4	1.9897
284.5	1.9885
284.6	1.9873
284.7	1.9861
284.8	1.985
284.9	1.9838
285	1.9826
285.1	1.9814
285.2	1.9802
285.3	1.979
285.4	1.9778
285.5	1.9767
285.6	1.9755
285.7	1.9743
285.8	1.9731
285.9	1.9719
286	1.9708
286.1	1.9696
286.2	1.9684
286.3	1.9672
286.4	1.966
286.5	1.9649
286.6	1.9637
286.7	1.9625
286.8	1.9614
286.9	1.9602
287	1.959
287.1	1.9578
287.2	1.9567
287.3	1.9555
287.4	1.9543
287.5	1.9532
287.6	1.952
287.7	1.9508
287.8	1.9497
287.9	1.9485
288	1.9474
288.1	1.9462
288.2	1.945
288.3	1.9439
288.4	1.9427
288.5	1.9416
288.6	1.9404
288.7	1.9392
288.8	1.9381
288.9	1.9369
289	1.9358
289.1	1.9346
289.2	1.9335
289.3	1.9323
289.4	1.9312
289.5	1.93
289.6	1.9289
289.7	1.9277
289.8	1.9266
289.9	1.9254
290	1.9243
290.1	1.9231
290.2	1.922
290.3	1.9208
290.4	1.9197
290.5	1.9185
290.6	1.9174
290.7	1.9163
290.8	1.9151
290.9	1.914
291	1.9128
291.1	1.9117
291.2	1.9106
291.3	1.9094
291.4	1.9083
291.5	1.9072
291.6	1.906
291.7	1.9049
291.8	1.9038
291.9	1.9026
292	1.9015
292.1	1.9004
292.2	1.8992
292.3	1.8981
292.4	1.897
292.5	1.8959
292.6	1.8947
292.7	1.8936
292.8	1.8925
292.9	1.8914
293	1.8902
293.1	1.8891
293.2	1.888
293.3	1.8869
293.4	1.8857
293.5	1.8846
293.6	1.8835
293.7	1.8824
293.8	1.8813
293.9	1.8802
294	1.879
294.1	1.8779
294.2	1.8768
294.3	1.8757
294.4	1.8746
294.5	1.8735
294.6	1.8724
294.7	1.8713
294.8	1.8701
294.9	1.869
295	1.8679
295.1	1.8668
295.2	1.8657
295.3	1.8646
295.4	1.8635
295.5	1.8624
295.6	1.8613
295.7	1.8602
295.8	1.8591
295.9	1.858
296	1.8569
296.1	1.8558
296.2	1.8547
296.3	1.8536
296.4	1.8525
296.5	1.8514
296.6	1.8503
296.7	1.8492
296.8	1.8481
296.9	1.847
297	1.8459
297.1	1.8448
297.2	1.8437
297.3	1.8426
297.4	1.8415
297.5	1.8405
297.6	1.8394
297.7	1.8383
297.8	1.8372
297.9	1.8361
298	1.835
298.1	1.8339
298.2	1.8328
298.3	1.8318
298.4	1.8307
298.5	1.8296
298.6	1.8285
298.7	1.8274
298.8	1.8264
298.9	1.8253
299	1.8242
299.1	1.8231
299.2	1.822
299.3	1.821
299.4	1.8199
299.5	1.8188
299.6	1.8177
299.7	1.8167
299.8	1.8156
299.9	1.8145
300	1.8134
300.1	1.8124
300.2	1.8113
300.3	1.8102
300.4	1.8092
300.5	1.8081
300.6	1.807
300.7	1.806
300.8	1.8049
300.9	1.8038
301	1.8028
301.1	1.8017
301.2	1.8006
301.3	1.7996
301.4	1.7985
301.5	1.7974
301.6	1.7964
301.7	1.7953
301.8	1.7943
301.9	1.7932
302	1.7922
302.1	1.7911
302.2	1.79
302.3	1.789
302.4	1.7879
302.5	1.7869
302.6	1.7858
302.7	1.7848
302.8	1.7837
302.9	1.7827
303	1.7816
303.1	1.7806
303.2	1.7795
303.3	1.7785
303.4	1.7774
303.5	1.7764
303.6	1.7753
303.7	1.7743
303.8	1.7732
303.9	1.7722
304	1.7711
304.1	1.7701
304.2	1.769
304.3	1.768
304.4	1.767
304.5	1.7659
304.6	1.7649
304.7	1.7638
304.8	1.7628
304.9	1.7618
305	1.7607
305.1	1.7597
305.2	1.7587
305.3	1.7576
305.4	1.7566
305.5	1.7556
305.6	1.7545
305.7	1.7535
305.8	1.7525
305.9	1.7514
306	1.7504
306.1	1.7494
306.2	1.7483
306.3	1.7473
306.4	1.7463
306.5	1.7452
306.6	1.7442
306.7	1.7432
306.8	1.7422
306.9	1.7411
307	1.7401
307.1	1.7391
307.2	1.7381
307.3	1.737
307.4	1.736
307.5	1.735
307.6	1.734
307.7	1.733
307.8	1.7319
307.9	1.7309
308	1.7299
308.1	1.7289
308.2	1.7279
308.3	1.7269
308.4	1.7258
308.5	1.7248
308.6	1.7238
308.7	1.7228
308.8	1.7218
308.9	1.7208
309	1.7198
309.1	1.7188
309.2	1.7178
309.3	1.7167
309.4	1.7157
309.5	1.7147
309.6	1.7137
309.7	1.7127
309.8	1.7117
309.9	1.7107
310	1.7097
310.1	1.7087
310.2	1.7077
310.3	1.7067
310.4	1.7057
310.5	1.7047
310.6	1.7037
310.7	1.7027
310.8	1.7017
310.9	1.7007
311	1.6997
311.1	1.6987
311.2	1.6977
311.3	1.6967
311.4	1.6957
311.5	1.6947
311.6	1.6937
311.7	1.6927
311.8	1.6917
311.9	1.6907
312	1.6897
312.1	1.6887
312.2	1.6878
312.3	1.6868
312.4	1.6858
312.5	1.6848
312.6	1.6838
312.7	1.6828
312.8	1.6818
312.9	1.6808
313	1.6799
313.1	1.6789
313.2	1.6779
313.3	1.6769
313.4	1.6759
313.5	1.6749
313.6	1.6739
313.7	1.673
313.8	1.672
313.9	1.671
314	1.67
314.1	1.669
314.2	1.6681
314.3	1.6671
314.4	1.6661
314.5	1.6651
314.6	1.6642
314.7	1.6632
314.8	1.6622
314.9	1.6612
315	1.6603
315.1	1.6593
315.2	1.6583
315.3	1.6574
315.4	1.6564
315.5	1.6554
315.6	1.6544
315.7	1.6535
315.8	1.6525
315.9	1.6515
316	1.6506
316.1	1.6496
316.2	1.6486
316.3	1.6477
316.4	1.6467
316.5	1.6457
316.6	1.6448
316.7	1.6438
316.8	1.6429
316.9	1.6419
317	1.6409
317.1	1.64
317.2	1.639
317.3	1.638
317.4	1.6371
317.5	1.6361
317.6	1.6352
317.7	1.6342
317.8	1.6333
317.9	1.6323
318	1.6314
318.1	1.6304
318.2	1.6294
318.3	1.6285
318.4	1.6275
318.5	1.6266
318.6	1.6256
318.7	1.6247
318.8	1.6237
318.9	1.6228
319	1.6218
319.1	1.6209
319.2	1.6199
319.3	1.619
319.4	1.618
319.5	1.6171
319.6	1.6162
319.7	1.6152
319.8	1.6143
319.9	1.6133
320	1.6124
320.1	1.6114
320.2	1.6105
320.3	1.6095
320.4	1.6086
320.5	1.6077
320.6	1.6067
320.7	1.6058
320.8	1.6048
320.9	1.6039
321	1.603
321.1	1.602
321.2	1.6011
321.3	1.6002
321.4	1.5992
321.5	1.5983
321.6	1.5974
321.7	1.5964
321.8	1.5955
321.9	1.5946
322	1.5936
322.1	1.5927
322.2	1.5918
322.3	1.5908
322.4	1.5899
322.5	1.589
322.6	1.5881
322.7	1.5871
322.8	1.5862
322.9	1.5853
323	1.5843
323.1	1.5834
323.2	1.5825
323.3	1.5816
323.4	1.5806
323.5	1.5797
323.6	1.5788
323.7	1.5779
323.8	1.577
323.9	1.576
324	1.5751
324.1	1.5742
324.2	1.5733
324.3	1.5724
324.4	1.5714
324.5	1.5705
324.6	1.5696
324.7	1.5687
324.8	1.5678
324.9	1.5669
325	1.566
325.1	1.565
325.2	1.5641
325.3	1.5632
325.4	1.5623
325.5	1.5614
325.6	1.5605
325.7	1.5596
325.8	1.5587
325.9	1.5577
326	1.5568
326.1	1.5559
326.2	1.555
326.3	1.5541
326.4	1.5532
326.5	1.5523
326.6	1.5514
326.7	1.5505
326.8	1.5496
326.9	1.5487
327	1.5478
327.1	1.5469
327.2	1.546
327.3	1.5451
327.4	1.5442
327.5	1.5433
327.6	1.5424
327.7	1.5415
327.8	1.5406
327.9	1.5397
328	1.5388
328.1	1.5379
328.2	1.537
328.3	1.5361
328.4	1.5352
328.5	1.5343
328.6	1.5334
328.7	1.5325
328.8	1.5316
328.9	1.5307
329	1.5298
329.1	1.5289
329.2	1.528
329.3	1.5272
329.4	1.5263
329.5	1.5254
329.6	1.5245
329.7	1.5236
329.8	1.5227
329.9	1.5218
330	1.5209
330.1	1.5201
330.2	1.5192
330.3	1.5183
330.4	1.5174
330.5	1.5165
330.6	1.5156
330.7	1.5147
330.8	1.5139
330.9	1.513
331	1.5121
331.1	1.5112
331.2	1.5103
331.3	1.5095
331.4	1.5086
331.5	1.5077
331.6	1.5068
331.7	1.5059
331.8	1.5051
331.9	1.5042
332	1.5033
332.1	1.5024
332.2	1.5016
332.3	1.5007
332.4	1.4998
332.5	1.4989
332.6	1.4981
332.7	1.4972
332.8	1.4963
332.9	1.4955
333	1.4946
333.1	1.4937
333.2	1.4928
333.3	1.492
333.4	1.4911
333.5	1.4902
333.6	1.4894
333.7	1.4885
333.8	1.4876
333.9	1.4868
334	1.4859
334.1	1.485
334.2	1.4842
334.3	1.4833
334.4	1.4825
334.5	1.4816
334.6	1.4807
334.7	1.4799
334.8	1.479
334.9	1.4781
335	1.4773
335.1	1.4764
335.2	1.4756
335.3	1.4747
335.4	1.4738
335.5	1.473
335.6	1.4721
335.7	1.4713
335.8	1.4704
335.9	1.4696
336	1.4687
336.1	1.4679
336.2	1.467
336.3	1.4661
336.4	1.4653
336.5	1.4644
336.6	1.4636
336.7	1.4627
336.8	1.4619
336.9	1.461
337	1.4602
337.1	1.4593
337.2	1.4585
337.3	1.4576
337.4	1.4568
337.5	1.4559
337.6	1.4551
337.7	1.4543
337.8	1.4534
337.9	1.4526
338	1.4517
338.1	1.4509
338.2	1.45
338.3	1.4492
338.4	1.4483
338.5	1.4475
338.6	1.4467
338.7	1.4458
338.8	1.445
338.9	1.4441
339	1.4433
339.1	1.4425
339.2	1.4416
339.3	1.4408
339.4	1.4399
339.5	1.4391
339.6	1.4383
339.7	1.4374
339.8	1.4366
339.9	1.4358
340	1.4349
400	0.9189
end-look x46545

begin-look x48597
25	286.63
25.01	286.42
25.02	286.2
25.03	285.99
25.04	285.78
25.05	285.57
25.06	285.35
25.07	285.14
25.08	284.93
25.09	284.72
25.1	284.51
25.11	284.3
25.12	284.09
25.13	283.88
25.14	283.67
25.15	283.46
25.16	283.25
25.17	283.04
25.18	282.83
25.19	282.62
25.2	282.41
25.21	282.2
25.22	281.99
25.23	281.78
25.24	281.58
25.25	281.37
25.26	281.16
25.27	280.95
25.28	280.75
25.29	280.54
25.3	280.33
25.31	280.13
25.32	279.92
25.33	279.71
25.34	279.51
25.35	279.3
25.36	279.1
25.37	278.89
25.38	278.69
25.39	278.48
25.4	278.28
25.41	278.07
25.42	277.87
25.43	277.66
25.44	277.46
25.45	277.26
25.46	277.05
25.47	276.85
25.48	276.65
25.49	276.45
25.5	276.24
25.51	276.04
25.52	275.84
25.53	275.64
25.54	275.44
25.55	275.24
25.56	275.03
25.57	274.83
25.58	274.63
25.59	274.43
25.6	274.23
25.61	274.03
25.62	273.83
25.63	273.63
25.64	273.43
25.65	273.23
25.66	273.04
25.67	272.84
25.68	272.64
25.69	272.44
25.7	272.24
25.71	272.04
25.72	271.85
25.73	271.65
25.74	271.45
25.75	271.26
25.76	271.06
25.77	270.86
25.78	270.67
25.79	270.47
25.8	270.27
25.81	270.08
25.82	269.88
25.83	269.69
25.84	269.49
25.85	269.3
25.86	269.1
25.87	268.91
25.88	268.71
25.89	268.52
25.9	268.33
25.91	268.13
25.92	267.94
25.93	267.75
25.94	267.55
25.95	267.36
25.96	267.17
25.97	266.97
25.98	266.78
25.99	266.59
26	266.4
26.01	266.21
26.02	266.02
26.03	265.82
26.04	265.63
26.05	265.44
26.06	265.25
26.07	265.06
26.08	264.87
26.09	264.68
26.1	264.49
26.11	264.3
26.12	264.11
26.13	263.92
26.14	263.73
26.15	263.55
26.16	263.36
26.17	263.17
26.18	262.98
26.19	262.79
26.2	262.61
26.21	262.42
26.22	262.23
26.23	262.04
26.24	261.86
26.25	261.67
26.26	261.48
26.27	261.3
26.28	261.11
26.29	260.92
26.3	260.74
26.31	260.55
26.32	260.37
26.33	260.18
26.34	260
26.35	259.81
26.36	259.63
26.37	259.44
26.38	259.26
26.39	259.08
26.4	258.89
26.41	258.71
26.42	258.52
26.43	258.34
26.44	258.16
26.45	257.97
26.46	257.79
26.47	257.61
26.48	257.43
26.49	257.25
26.5	257.06
26.51	256.88
26.52	256.7
26.53	256.52
26.54	256.34
26.55	256.16
26.56	255.98
26.57	255.8
26.58	255.61
26.59	255.43
26.6	255.25
26.61	255.07
26.62	254.9
26.63	254.72
26.64	254.54
26.65	254.36
26.66	254.18
26.67	254
26.68	253.82
26.69	253.64
26.7	253.46
26.71	253.29
26.72	253.11
26.73	252.93
26.74	252.75
26.75	252.58
26.76	252.4
26.77	252.22
26.78	252.05
26.79	251.87
26.8	251.69
26.81	251.52
26.82	251.34
26.83	251.17
26.84	250.99
26.85	250.81
26.86	250.64
26.87	250.46
26.88	250.29
26.89	250.12
26.9	249.94
26.91	249.77
26.92	249.59
26.93	249.42
26.94	249.24
26.95	249.07
26.96	248.9
26.97	248.72
26.98	248.55
26.99	248.38
27	248.21
27.01	248.03
27.02	247.86
27.03	247.69
27.04	247.52
27.05	247.35
27.06	247.17
27.07	247
27.08	246.83
27.09	246.66
27.1	246.49
27.11	246.32
27.12	246.15
27.13	245.98
27.14	245.81
27.15	245.64
27.16	245.47
27.17	245.3
27.18	245.13
27.19	244.96
27.2	244.79
27.21	244.62
27.22	244.45
27.23	244.28
27.24	244.12
27.25	243.95
27.26	243.78
27.27	243.61
27.28	243.44
27.29	243.28
27.3	243.11
27.31	242.94
27.32	242.77
27.33	242.61
27.34	242.44
27.35	242.27
27.36	242.11
27.37	241.94
27.38	241.78
27.39	241.61
27.4	241.44
27.41	241.28
27.42	241.11
27.43	240.95
27.44	240.78
27.45	240.62
27.46	240.45
27.47	240.29
27.48	240.13
27.49	239.96
27.5	239.8
27.51	239.63
27.52	239.47
27.53	239.31
27.54	239.14
27.55	238.98
27.56	238.82
27.57	238.65
27.58	238.49
27.59	238.33
27.6	238.17
27.61	238.01
27.62	237.84
27.63	237.68
27.64	237.52
27.65	237.36
27.66	237.2
27.67	237.04
27.68	236.88
27.69	236.71
27.7	236.55
27.71	236.39
27.72	236.23
27.73	236.07
27.74	235.91
27.75	235.75
27.76	235.59
27.77	235.43
27.78	235.27
27.79	235.12
27.8	234.96
27.81	234.8
27.82	234.64
27.83	234.48
27.84	234.32
27.85	234.16
27.86	234.01
27.87	233.85
27.88	233.69
27.89	233.53
27.9	233.38
27.91	233.22
27.92	233.06
27.93	232.9
27.94	232.75
27.95	232.59
27.96	232.43
27.97	232.28
27.98	232.12
27.99	231.97
28	231.81
28.01	231.66
28.02	231.5
28.03	231.34
28.04	231.19
28.05	231.03
28.06	230.88
28.07	230.72
28.08	230.57
28.09	230.42
28.1	230.26
28.11	230.11
28.12	229.95
28.13	229.8
28.14	229.65
28.15	229.49
28.16	229.34
28.17	229.19
28.18	229.03
28.19	228.88
28.2	228.73
28.21	228.58
28.22	228.42
28.23	228.27
28.24	228.12
28.25	227.97
28.26	227.82
28.27	227.66
28.28	227.51
28.29	227.36
28.3	227.21
28.31	227.06
28.32	226.91
28.33	226.76
28.34	226.61
28.35	226.46
28.36	226.31
28.37	226.16
28.38	226.01
28.39	225.86
28.4	225.71
28.41	225.56
28.42	225.41
28.43	225.26
28.44	225.11
28.45	224.96
28.46	224.81
28.47	224.66
28.48	224.52
28.49	224.37
28.5	224.22
28.51	224.07
28.52	223.92
28.53	223.78
28.54	223.63
28.55	223.48
28.56	223.33
28.57	223.19
28.58	223.04
28.59	222.89
28.6	222.75
28.61	222.6
28.62	222.45
28.63	222.31
28.64	222.16
28.65	222.02
28.66	221.87
28.67	221.72
28.68	221.58
28.69	221.43
28.7	221.29
28.71	221.14
28.72	221
28.73	220.85
28.74	220.71
28.75	220.56
28.76	220.42
28.77	220.28
28.78	220.13
28.79	219.99
28.8	219.84
28.81	219.7
28.82	219.56
28.83	219.41
28.84	219.27
28.85	219.13
28.86	218.99
28.87	218.84
28.88	218.7
28.89	218.56
28.9	218.42
28.91	218.27
28.92	218.13
28.93	217.99
28.94	217.85
28.95	217.71
28.96	217.56
28.97	217.42
28.98	217.28
28.99	217.14
29	217
29.01	216.86
29.02	216.72
29.03	216.58
29.04	216.44
29.05	216.3
29.06	216.16
29.07	216.02
29.08	215.88
29.09	215.74
29.1	215.6
29.11	215.46
29.12	215.32
29.13	215.18
29.14	215.04
29.15	214.9
29.16	214.76
29.17	214.63
29.18	214.49
29.19	214.35
29.2	214.21
29.21	214.07
29.22	213.94
29.23	213.8
29.24	213.66
29.25	213.52
29.26	213.39
29.27	213.25
29.28	213.11
29.29	212.97
29.3	212.84
29.31	212.7
29.32	212.56
29.33	212.43
29.34	212.29
29.35	212.16
29.36	212.02
29.37	211.88
29.38	211.75
29.39	211.61
29.4	211.48
29.41	211.34
29.42	211.21
29.43	211.07
29.44	210.94
29.45	210.8
29.46	210.67
29.47	210.53
29.48	210.4
29.49	210.26
29.5	210.13
29.51	210
29.52	209.86
29.53	209.73
29.54	209.6
29.55	209.46
29.56	209.33
29.57	209.2
29.58	209.06
29.59	208.93
29.6	208.8
29.61	208.66
29.62	208.53
29.63	208.4
29.64	208.27
29.65	208.13
29.66	208
29.67	207.87
29.68	207.74
29.69	207.61
29.7	207.48
29.71	207.34
29.72	207.21
29.73	207.08
29.74	206.95
29.75	206.82
29.76	206.69
29.77	206.56
29.78	206.43
29.79	206.3
29.8	206.17
29.81	206.04
29.82	205.91
29.83	205.78
29.84	205.65
29.85	205.52
29.86	205.39
29.87	205.26
29.88	205.13
29.89	205
29.9	204.87
29.91	204.74
29.92	204.61
29.93	204.49
29.94	204.36
29.95	204.23
29.96	204.1
29.97	203.97
29.98	203.84
29.99	203.72
30	203.59
30.01	203.46
30.02	203.33
30.03	203.21
30.04	203.08
30.05	202.95
30.06	202.82
30.07	202.7
30.08	202.57
30.09	202.44
30.1	202.32
30.11	202.19
30.12	202.07
30.13	201.94
30.14	201.81
30.15	201.69
30.16	201.56
30.17	201.44
30.18	201.31
30.19	201.19
30.2	201.06
30.21	200.93
30.22	200.81
30.23	200.68
30.24	200.56
30.25	200.44
30.26	200.31
30.27	200.19
30.28	200.06
30.29	199.94
30.3	199.81
30.31	199.69
30.32	199.57
30.33	199.44
30.34	199.32
30.35	199.19
30.36	199.07
30.37	198.95
30.38	198.82
30.39	198.7
30.4	198.58
30.41	198.46
30.42	198.33
30.43	198.21
30.44	198.09
30.45	197.97
30.46	197.84
30.47	197.72
30.48	197.6
30.49	197.48
30.5	197.36
30.51	197.23
30.52	197.11
30.53	196.99
30.54	196.87
30.55	196.75
30.56	196.63
30.57	196.51
30.58	196.39
30.59	196.27
30.6	196.15
30.61	196.02
30.62	195.9
30.63	195.78
30.64	195.66
30.65	195.54
30.66	195.42
30.67	195.3
30.68	195.18
30.69	195.06
30.7	194.95
30.71	194.83
30.72	194.71
30.73	194.59
30.74	194.47
30.75	194.35
30.76	194.23
30.77	194.11
30.78	193.99
30.79	193.88
30.8	193.76
30.81	193.64
30.82	193.52
30.83	193.4
30.84	193.28
30.85	193.17
30.86	193.05
30.87	192.93
30.88	192.81
30.89	192.7
30.9	192.58
30.91	192.46
30.92	192.35
30.93	192.23
30.94	192.11
30.95	192
30.96	191.88
30.97	191.76
30.98	191.65
30.99	191.53
31	191.41
31.01	191.3
31.02	191.18
31.03	191.07
31.04	190.95
31.05	190.84
31.06	190.72
31.07	190.6
31.08	190.49
31.09	190.37
31.1	190.26
31.11	190.14
31.12	190.03
31.13	189.91
31.14	189.8
31.15	189.69
31.16	189.57
31.17	189.46
31.18	189.34
31.19	189.23
31.2	189.11
31.21	189
31.22	188.89
31.23	188.77
31.24	188.66
31.25	188.55
31.26	188.43
31.27	188.32
31.28	188.21
31.29	188.09
31.3	187.98
31.31	187.87
31.32	187.76
31.33	187.64
31.34	187.53
31.35	187.42
31.36	187.31
31.37	187.19
31.38	187.08
31.39	186.97
31.4	186.86
31.41	186.75
31.42	186.63
31.43	186.52
31.44	186.41
31.45	186.3
31.46	186.19
31.47	186.08
31.48	185.97
31.49	185.86
31.5	185.75
31.51	185.63
31.52	185.52
31.53	185.41
31.54	185.3
31.55	185.19
31.56	185.08
31.57	184.97
31.58	184.86
31.59	184.75
31.6	184.64
31.61	184.53
31.62	184.42
31.63	184.31
31.64	184.2
31.65	184.1
31.66	183.99
31.67	183.88
31.68	183.77
31.69	183.66
31.7	183.55
31.71	183.44
31.72	183.33
31.73	183.22
31.74	183.12
31.75	183.01
31.76	182.9
31.77	182.79
31.78	182.68
31.79	182.58
31.8	182.47
31.81	182.36
31.82	182.25
31.83	182.15
31.84	182.04
31.85	181.93
31.86	181.82
31.87	181.72
31.88	181.61
31.89	181.5
31.9	181.4
31.91	181.29
31.92	181.18
31.93	181.08
31.94	180.97
31.95	180.86
31.96	180.76
31.97	180.65
31.98	180.55
31.99	180.44
32	180.33
32.01	180.23
32.02	180.12
32.03	180.02
32.04	179.91
32.05	179.81
32.06	179.7
32.07	179.6
32.08	179.49
32.09	179.39
32.1	179.28
32.11	179.18
32.12	179.07
32.13	178.97
32.14	178.86
32.15	178.76
32.16	178.65
32.17	178.55
32.18	178.45
32.19	178.34
32.2	178.24
32.21	178.13
32.22	178.03
32.23	177.93
32.24	177.82
32.25	177.72
32.26	177.62
32.27	177.51
32.28	177.41
32.29	177.31
32.3	177.2
32.31	177.1
32.32	177
32.33	176.9
32.34	176.79
32.35	176.69
32.36	176.59
32.37	176.49
32.38	176.38
32.39	176.28
32.4	176.18
32.41	176.08
32.42	175.98
32.43	175.87
32.44	175.77
32.45	175.67
32.46	175.57
32.47	175.47
32.48	175.37
32.49	175.27
32.5	175.16
32.51	175.06
32.52	174.96
32.53	174.86
32.54	174.76
32.55	174.66
32.56	174.56
32.57	174.46
32.58	174.36
32.59	174.26
32.6	174.16
32.61	174.06
32.62	173.96
32.63	173.86
32.64	173.76
32.65	173.66
32.66	173.56
32.67	173.46
32.68	173.36
32.69	173.26
32.7	173.16
32.71	173.06
32.72	172.96
32.73	172.86
32.74	172.76
32.75	172.67
32.76	172.57
32.77	172.47
32.78	172.37
32.79	172.27
32.8	172.17
32.81	172.07
32.82	171.98
32.83	171.88
32.84	171.78
32.85	171.68
32.86	171.58
32.87	171.49
32.88	171.39
32.89	171.29
32.9	171.19
32.91	171.1
32.92	171
32.93	170.9
32.94	170.8
32.95	170.71
32.96	170.61
32.97	170.51
32.98	170.42
32.99	170.32
33	170.22
33.01	170.13
33.02	170.03
33.03	169.93
33.04	169.84
33.05	169.74
33.06	169.64
33.07	169.55
33.08	169.45
33.09	169.36
33.1	169.26
33.11	169.17
33.12	169.07
33.13	168.97
33.14	168.88
33.15	168.78
33.16	168.69
33.17	168.59
33.18	168.5
33.19	168.4
33.2	168.31
33.21	168.21
33.22	168.12
33.23	168.02
33.24	167.93
33.25	167.83
33.26	167.74
33.27	167.65
33.28	167.55
33.29	167.46
33.3	167.36
33.31	167.27
33.32	167.17
33.33	167.08
33.34	166.99
33.35	166.89
33.36	166.8
33.37	166.71
33.38	166.61
33.39	166.52
33.4	166.43
33.41	166.33
33.42	166.24
33.43	166.15
33.44	166.05
33.45	165.96
33.46	165.87
33.47	165.77
33.48	165.68
33.49	165.59
33.5	165.5
33.51	165.4
33.52	165.31
33.53	165.22
33.54	165.13
33.55	165.04
33.56	164.94
33.57	164.85
33.58	164.76
33.59	164.67
33.6	164.58
33.61	164.48
33.62	164.39
33.63	164.3
33.64	164.21
33.65	164.12
33.66	164.03
33.67	163.94
33.68	163.85
33.69	163.75
33.7	163.66
33.71	163.57
33.72	163.48
33.73	163.39
33.74	163.3
33.75	163.21
33.76	163.12
33.77	163.03
33.78	162.94
33.79	162.85
33.8	162.76
33.81	162.67
33.82	162.58
33.83	162.49
33.84	162.4
33.85	162.31
33.86	162.22
33.87	162.13
33.88	162.04
33.89	161.95
33.9	161.86
33.91	161.77
33.92	161.68
33.93	161.59
33.94	161.51
33.95	161.42
33.96	161.33
33.97	161.24
33.98	161.15
33.99	161.06
34	160.97
34.01	160.88
34.02	160.8
34.03	160.71
34.04	160.62
34.05	160.53
34.06	160.44
34.07	160.36
34.08	160.27
34.09	160.18
34.1	160.09
34.11	160
34.12	159.92
34.13	159.83
34.14	159.74
34.15	159.65
34.16	159.57
34.17	159.48
34.18	159.39
34.19	159.3
34.2	159.22
34.21	159.13
34.22	159.04
34.23	158.96
34.24	158.87
34.25	158.78
34.26	158.7
34.27	158.61
34.28	158.52
34.29	158.44
34.3	158.35
34.31	158.27
34.32	158.18
34.33	158.09
34.34	158.01
34.35	157.92
34.36	157.84
34.37	157.75
34.38	157.66
34.39	157.58
34.4	157.49
34.41	157.41
34.42	157.32
34.43	157.24
34.44	157.15
34.45	157.07
34.46	156.98
34.47	156.9
34.48	156.81
34.49	156.73
34.5	156.64
34.51	156.56
34.52	156.47
34.53	156.39
34.54	156.3
34.55	156.22
34.56	156.13
34.57	156.05
34.58	155.96
34.59	155.88
34.6	155.8
34.61	155.71
34.62	155.63
34.63	155.54
34.64	155.46
34.65	155.38
34.66	155.29
34.67	155.21
34.68	155.13
34.69	155.04
34.7	154.96
34.71	154.88
34.72	154.79
34.73	154.71
34.74	154.63
34.75	154.54
34.76	154.46
34.77	154.38
34.78	154.29
34.79	154.21
34.8	154.13
34.81	154.05
34.82	153.96
34.83	153.88
34.84	153.8
34.85	153.72
34.86	153.63
34.87	153.55
34.88	153.47
34.89	153.39
34.9	153.3
34.91	153.22
34.92	153.14
34.93	153.06
34.94	152.98
34.95	152.9
34.96	152.81
34.97	152.73
34.98	152.65
34.99	152.57
35	152.49
35.01	152.41
35.02	152.33
35.03	152.24
35.04	152.16
35.05	152.08
35.06	152
35.07	151.92
35.08	151.84
35.09	151.76
35.1	151.68
35.11	151.6
35.12	151.52
35.13	151.44
35.14	151.36
35.15	151.28
35.16	151.2
35.17	151.12
35.18	151.04
35.19	150.96
35.2	150.88
35.21	150.8
35.22	150.72
35.23	150.64
35.24	150.56
35.25	150.48
35.26	150.4
35.27	150.32
35.28	150.24
35.29	150.16
35.3	150.08
35.31	150
35.32	149.92
35.33	149.84
35.34	149.76
35.35	149.68
35.36	149.6
35.37	149.53
35.38	149.45
35.39	149.37
35.4	149.29
35.41	149.21
35.42	149.13
35.43	149.05
35.44	148.98
35.45	148.9
35.46	148.82
35.47	148.74
35.48	148.66
35.49	148.58
35.5	148.51
35.51	148.43
35.52	148.35
35.53	148.27
35.54	148.19
35.55	148.12
35.56	148.04
35.57	147.96
35.58	147.88
35.59	147.81
